income,expenses,savings,loans,financial_personality,next_month_savings
2307348,1687387.0,0.0,627699.0,Spender,0.0
2373659,731859.0,1079687.0,562113.0,Saver,1202331.0
2453215,1594066.0,334902.0,524247.0,Spender,284542.0
814121,340105.0,416587.0,57429.0,Balanced,410644.0
2923817,1487950.0,879842.0,556025.0,Saver,1046170.0
1789183,1295316.0,148587.0,345280.0,Spender,125845.0
1219748,755184.0,315698.0,148866.0,Spender,313324.0
2632115,1334936.0,907877.0,389302.0,Saver,981900.0
1554544,766904.0,463971.0,323669.0,Saver,513914.0
1157677,713116.0,113893.0,330668.0,Balanced,108409.0
1594548,924758.0,528526.0,141264.0,Balanced,573700.0
338790,118055.0,195695.0,25040.0,Saver,208543.0
940617,393571.0,377225.0,169821.0,Balanced,378583.0
2694489,1738329.0,850429.0,105731.0,Balanced,915383.0
1458836,969751.0,234139.0,254946.0,Spender,224394.0
1691249,951765.0,694403.0,45081.0,Balanced,747334.0
700419,382124.0,215211.0,103084.0,Balanced,233959.0
2580526,2261356.0,0.0,480299.0,Spender,0.0
2867929,1335686.0,1471922.0,60321.0,Saver,1715635.0
937225,537972.0,341064.0,58189.0,Balanced,353807.0
321967,159648.0,129925.0,32394.0,Balanced,134373.0
241232,141750.0,72807.0,26675.0,Saver,76588.0
1402695,1099309.0,18875.0,284511.0,Spender,17828.0
2156692,1297238.0,517173.0,342281.0,Spender,437185.0
1639228,929155.0,522164.0,187909.0,Balanced,560963.0
2699103,1914095.0,420082.0,364926.0,Spender,382594.0
1150567,356254.0,789834.0,4479.0,Saver,946290.0
2335903,1236779.0,559162.0,539962.0,Balanced,548840.0
668992,556648.0,104114.0,8230.0,Spender,98356.0
99115,44714.0,29742.0,24659.0,Saver,33672.0
2890735,2288993.0,132579.0,469163.0,Spender,130771.0
771747,456814.0,192730.0,122203.0,Balanced,190783.0
1247719,625489.0,358495.0,263735.0,Saver,379616.0
1813211,936123.0,409519.0,467569.0,Balanced,422452.0
2088449,1484890.0,12958.0,590601.0,Spender,11718.0
586226,176674.0,313991.0,95561.0,Saver,344372.0
2500976,1616298.0,771640.0,113038.0,Spender,769562.0
1102576,976048.0,0.0,290627.0,Spender,0.0
2873100,1875344.0,962700.0,35056.0,Balanced,996807.0
1454330,556329.0,545761.0,352240.0,Saver,594351.0
301492,156884.0,83065.0,61543.0,Balanced,78936.0
1598098,930055.0,234290.0,433753.0,Saver,280721.0
541072,257081.0,138313.0,145678.0,Balanced,141389.0
1136880,636380.0,482371.0,18129.0,Balanced,520275.0
554999,225676.0,227850.0,101473.0,Balanced,245169.0
381593,185424.0,181897.0,14272.0,Saver,213154.0
2754426,2421201.0,268384.0,64841.0,Spender,239346.0
2105723,1190624.0,631915.0,283184.0,Saver,748433.0
2298988,1265802.0,965873.0,67313.0,Balanced,970790.0
158940,126340.0,0.0,34708.0,Spender,0.0
874926,499530.0,121071.0,254325.0,Balanced,119661.0
1364093,573045.0,557959.0,233089.0,Balanced,567563.0
2814673,1822830.0,793266.0,198577.0,Spender,791124.0
435777,300314.0,25228.0,110235.0,Balanced,26136.0
1723250,821629.0,460588.0,441033.0,Balanced,494978.0
2698790,1390780.0,714719.0,593291.0,Balanced,707215.0
1979305,1489790.0,124255.0,365260.0,Spender,123160.0
2696791,2410229.0,0.0,702076.0,Spender,0.0
2760108,1399369.0,1225528.0,135211.0,Saver,1457811.0
688873,405663.0,90684.0,192526.0,Balanced,98365.0
115953,64623.0,18381.0,32949.0,Balanced,17648.0
2647480,2144994.0,0.0,692575.0,Spender,0.0
53267,31918.0,17343.0,4006.0,Balanced,18519.0
2229897,1272942.0,382860.0,574095.0,Saver,425193.0
1974596,1110810.0,568996.0,294790.0,Balanced,548386.0
2972097,1564663.0,876977.0,530457.0,Balanced,942233.0
207164,133030.0,21891.0,52243.0,Balanced,22328.0
585626,374763.0,205666.0,5197.0,Balanced,203504.0
2278636,1483280.0,547252.0,248104.0,Spender,445557.0
581831,215881.0,223571.0,142379.0,Saver,256218.0
566771,389707.0,38666.0,138398.0,Balanced,36978.0
2978009,2183574.0,36215.0,758220.0,Spender,34702.0
2710196,1235574.0,1337040.0,137582.0,Saver,1558471.0
2690328,1326461.0,794147.0,569720.0,Balanced,792909.0
741095,551613.0,156910.0,32572.0,Spender,140349.0
883727,550568.0,125015.0,208144.0,Balanced,131314.0
1212928,660686.0,463046.0,89196.0,Balanced,506511.0
919474,454620.0,261333.0,203521.0,Balanced,268656.0
2233151,957576.0,970749.0,304826.0,Balanced,1067340.0
120640,81852.0,3093.0,35695.0,Balanced,3089.0
246582,163113.0,40572.0,42897.0,Balanced,41748.0
2050991,1307321.0,354446.0,389224.0,Balanced,342871.0
450573,228991.0,171817.0,49765.0,Saver,194749.0
1524271,845441.0,342948.0,335882.0,Balanced,353390.0
111476,74602.0,20324.0,16550.0,Balanced,21895.0
1405531,1177147.0,220766.0,7618.0,Spender,220614.0
1265856,689642.0,345101.0,231113.0,Saver,413406.0
725510,357579.0,187179.0,180752.0,Balanced,184455.0
2845798,1215262.0,1428369.0,202167.0,Saver,1572301.0
2784296,1704102.0,895542.0,184652.0,Balanced,887660.0
2561720,1309855.0,783926.0,467939.0,Balanced,768210.0
948320,425030.0,290578.0,232712.0,Saver,311651.0
684736,406702.0,226757.0,51277.0,Balanced,232825.0
1637261,706196.0,473158.0,457907.0,Saver,558740.0
2057635,1312590.0,172578.0,572467.0,Balanced,179219.0
1276607,810497.0,389308.0,76802.0,Spender,379393.0
116234,71532.0,35504.0,9198.0,Balanced,38839.0
1662818,1070128.0,243200.0,349490.0,Spender,213196.0
2325504,1351936.0,309590.0,663978.0,Saver,363877.0
459995,319334.0,42698.0,97963.0,Spender,34605.0
2342156,1261555.0,767993.0,312608.0,Saver,861812.0
516152,390430.0,99553.0,26169.0,Spender,86975.0
2040546,667924.0,1090408.0,282214.0,Saver,1178434.0
2053019,1590630.0,88677.0,373712.0,Spender,78717.0
1823832,1228630.0,414122.0,181080.0,Balanced,420978.0
101934,45582.0,40748.0,15604.0,Balanced,43653.0
1818831,902853.0,844927.0,71051.0,Balanced,912807.0
475523,252858.0,158157.0,64508.0,Balanced,165834.0
890530,340642.0,525636.0,24252.0,Saver,601858.0
55486,32356.0,22313.0,817.0,Saver,23797.0
1237983,882991.0,36617.0,318375.0,Spender,33506.0
923332,551616.0,314908.0,56808.0,Balanced,312126.0
1089458,508968.0,392508.0,187982.0,Balanced,390237.0
2367336,866236.0,1395292.0,105808.0,Saver,1484892.0
2813642,1836618.0,755426.0,221598.0,Spender,700411.0
1859891,800578.0,857697.0,201616.0,Saver,975691.0
2469862,1382771.0,980633.0,106458.0,Balanced,964002.0
247775,99909.0,144450.0,3416.0,Balanced,142927.0
2436488,1339769.0,455562.0,641157.0,Saver,531163.0
837494,631325.0,203196.0,2973.0,Spender,194781.0
1706940,763280.0,912259.0,31401.0,Balanced,934119.0
1188356,499333.0,402009.0,287014.0,Balanced,390894.0
1251193,399080.0,746259.0,105854.0,Saver,789795.0
2693129,1285412.0,823723.0,583994.0,Balanced,816079.0
939465,704399.0,193854.0,41212.0,Spender,183432.0
583636,384074.0,158016.0,41546.0,Balanced,164356.0
88102,59107.0,13856.0,15139.0,Balanced,14656.0
124460,68415.0,19131.0,36914.0,Saver,21441.0
1463354,583248.0,847863.0,32243.0,Saver,986239.0
1826203,898432.0,708323.0,219448.0,Balanced,723992.0
2326360,1387063.0,909230.0,30067.0,Saver,966150.0
263945,159524.0,88646.0,15775.0,Balanced,85276.0
281915,138557.0,66609.0,76749.0,Balanced,71586.0
2875104,1433883.0,1358021.0,83200.0,Balanced,1418376.0
2355276,1013695.0,736141.0,605440.0,Saver,803770.0
2584629,2032919.0,413843.0,137867.0,Spender,393745.0
575830,385457.0,41501.0,148872.0,Balanced,40271.0
1382397,496961.0,662308.0,223128.0,Saver,759526.0
2186233,929851.0,680393.0,575989.0,Balanced,747359.0
768216,400798.0,332456.0,34962.0,Balanced,323314.0
2502401,1685709.0,244616.0,572076.0,Spender,202637.0
1318506,755253.0,294001.0,269252.0,Balanced,299933.0
855497,436102.0,280052.0,139343.0,Saver,321051.0
567313,393273.0,36083.0,137957.0,Spender,29058.0
1313108,795265.0,262466.0,255377.0,Balanced,269015.0
2759532,1387891.0,645569.0,726072.0,Balanced,621344.0
1387682,1096949.0,132095.0,158638.0,Spender,112052.0
1126871,664762.0,262679.0,199430.0,Balanced,277615.0
1112383,760256.0,61595.0,290532.0,Spender,58378.0
2304656,1130933.0,1025201.0,148522.0,Saver,1188679.0
2099365,869739.0,923701.0,305925.0,Saver,978912.0
1336643,669573.0,281819.0,385251.0,Balanced,300987.0
1583584,612509.0,746079.0,224996.0,Saver,831752.0
2056342,1447035.0,453336.0,155971.0,Spender,405764.0
2839592,2373966.0,166552.0,299074.0,Spender,147222.0
444540,210514.0,115989.0,118037.0,Balanced,125100.0
1976275,1590103.0,0.0,566133.0,Spender,0.0
2665075,1519589.0,385854.0,759632.0,Saver,434087.0
1265557,512713.0,487479.0,265365.0,Saver,572858.0
794699,324916.0,348289.0,121494.0,Balanced,372949.0
2167022,882805.0,1165450.0,118767.0,Balanced,1108059.0
1002082,643187.0,321852.0,37043.0,Spender,288307.0
298683,129334.0,163994.0,5355.0,Balanced,156834.0
76790,40271.0,36111.0,408.0,Saver,39580.0
1741738,850761.0,432142.0,458835.0,Balanced,462641.0
2958873,2354532.0,0.0,718195.0,Spender,0.0
498345,155851.0,257603.0,84891.0,Saver,279837.0
799074,550340.0,9318.0,239416.0,Spender,7494.0
1929490,907331.0,470488.0,551671.0,Balanced,475358.0
2676188,1292770.0,857460.0,525958.0,Balanced,857690.0
840141,300111.0,422938.0,117092.0,Saver,487032.0
2795401,1636357.0,1031431.0,127613.0,Balanced,1056452.0
2858283,1425717.0,990452.0,442114.0,Saver,1099230.0
2598167,895172.0,1580042.0,122953.0,Saver,1713450.0
1504908,1237552.0,87466.0,179890.0,Spender,84466.0
2303694,1094286.0,557936.0,651472.0,Balanced,550827.0
355062,172161.0,146474.0,36427.0,Balanced,140353.0
1662162,1410581.0,175394.0,76187.0,Spender,160121.0
1600284,912722.0,407962.0,279600.0,Saver,447780.0
916651,776795.0,0.0,165647.0,Spender,0.0
1160205,399492.0,693257.0,67456.0,Saver,736330.0
805195,482940.0,274768.0,47487.0,Saver,328333.0
2437312,1953863.0,0.0,723552.0,Spender,0.0
1918599,1445090.0,333481.0,140028.0,Spender,290599.0
263920,154777.0,42778.0,66365.0,Saver,48003.0
1475541,1247148.0,20198.0,208195.0,Spender,19754.0
1559433,791448.0,564484.0,203501.0,Saver,653888.0
1921403,1059691.0,691689.0,170023.0,Saver,741300.0
1603068,826606.0,404313.0,372149.0,Balanced,410698.0
703983,355745.0,162247.0,185991.0,Saver,183572.0
1514492,692386.0,703463.0,118643.0,Balanced,742378.0
871052,519496.0,326706.0,24850.0,Saver,371064.0
1857150,1442438.0,338428.0,76284.0,Spender,301697.0
2275300,1238380.0,495760.0,541160.0,Saver,577477.0
1905567,804534.0,851884.0,249149.0,Saver,942787.0
1584837,1311574.0,210544.0,62719.0,Spender,210004.0
781899,403628.0,298450.0,79821.0,Balanced,325957.0
2431028,1159604.0,896388.0,375036.0,Saver,1036320.0
309747,258156.0,0.0,79176.0,Spender,0.0
665650,289519.0,247978.0,128153.0,Balanced,250204.0
473570,334831.0,113730.0,25009.0,Spender,104210.0
2423139,1365393.0,942378.0,115368.0,Balanced,933801.0
1077512,431220.0,513003.0,133289.0,Saver,606803.0
2785505,1372558.0,1350112.0,62835.0,Balanced,1377997.0
908158,621633.0,80670.0,205855.0,Spender,73186.0
2164792,1446812.0,457261.0,260719.0,Spender,444875.0
102528,67122.0,24855.0,10551.0,Balanced,26585.0
1923421,1687046.0,0.0,293769.0,Spender,0.0
2406366,1949279.0,0.0,511803.0,Spender,0.0
1937646,792497.0,814191.0,330958.0,Balanced,793278.0
2648260,2213601.0,0.0,637491.0,Spender,0.0
2781573,1278361.0,978027.0,525185.0,Saver,1071716.0
1467077,920493.0,199780.0,346804.0,Balanced,190939.0
1822802,785995.0,655778.0,381029.0,Saver,731068.0
2302728,949610.0,1219705.0,133413.0,Balanced,1178086.0
974618,589179.0,370131.0,15308.0,Balanced,363888.0
978479,717459.0,0.0,265186.0,Spender,0.0
1109599,956711.0,0.0,314790.0,Spender,0.0
2692887,1404183.0,701440.0,587264.0,Saver,775753.0
2535195,1034026.0,950368.0,550801.0,Saver,1024321.0
1384679,854658.0,417801.0,112220.0,Balanced,451201.0
116203,52124.0,45169.0,18910.0,Saver,53550.0
210775,139076.0,8957.0,62742.0,Spender,8095.0
2717867,1429505.0,590297.0,698065.0,Balanced,642356.0
1613299,753038.0,712937.0,147324.0,Balanced,726995.0
2511319,1510541.0,773971.0,226807.0,Spender,635777.0
2834433,1910518.0,512715.0,411200.0,Spender,411919.0
1394027,645234.0,579587.0,169206.0,Balanced,561769.0
2567723,1030430.0,1251388.0,285905.0,Balanced,1305696.0
841267,534354.0,148678.0,158235.0,Balanced,148401.0
547562,341183.0,204491.0,1888.0,Spender,190107.0
433934,188639.0,145923.0,99372.0,Saver,164338.0
2054168,873771.0,724339.0,456058.0,Saver,796738.0
367428,240453.0,35450.0,91525.0,Spender,29910.0
1417763,978342.0,81528.0,357893.0,Balanced,78443.0
1092892,635101.0,272087.0,185704.0,Balanced,290414.0
740907,477184.0,90334.0,173389.0,Balanced,96915.0
1982015,1484216.0,205019.0,292780.0,Spender,186217.0
2229996,1375559.0,217865.0,636572.0,Balanced,212106.0
1650396,1140314.0,415664.0,94418.0,Balanced,411312.0
172402,86981.0,38065.0,47356.0,Balanced,41615.0
1216588,913997.0,208234.0,94357.0,Spender,175997.0
488661,368627.0,104975.0,15059.0,Spender,85173.0
2546081,1776142.0,434540.0,335399.0,Balanced,448666.0
2727618,1009027.0,1215413.0,503178.0,Saver,1323934.0
623695,375834.0,204641.0,43220.0,Balanced,223799.0
513556,175363.0,252563.0,85630.0,Saver,286966.0
625278,424015.0,49716.0,151547.0,Balanced,54433.0
1043176,602032.0,360689.0,80455.0,Balanced,385157.0
1228049,807839.0,206411.0,213799.0,Balanced,218478.0
528007,458612.0,15647.0,53748.0,Spender,15116.0
2991725,1696706.0,819543.0,475476.0,Balanced,852925.0
1324732,800936.0,258749.0,265047.0,Balanced,246243.0
575303,293184.0,221639.0,60480.0,Saver,245769.0
2140784,1152051.0,350041.0,638692.0,Balanced,344039.0
1160389,499491.0,464638.0,196260.0,Saver,518140.0
77712,27654.0,30837.0,19221.0,Saver,34555.0
162816,116442.0,10955.0,35419.0,Spender,9044.0
1685156,1174936.0,79087.0,431133.0,Balanced,75411.0
2433129,1656860.0,649405.0,126864.0,Spender,537474.0
185230,116460.0,56403.0,12367.0,Balanced,60837.0
1816616,1122313.0,428671.0,265632.0,Spender,407739.0
856741,377172.0,260502.0,219067.0,Saver,304744.0
319114,133237.0,166959.0,18918.0,Balanced,165531.0
1433194,777852.0,237824.0,417518.0,Balanced,234355.0
1931548,788585.0,1069022.0,73941.0,Balanced,1021564.0
201456,97502.0,93373.0,10581.0,Saver,104656.0
320846,152708.0,152041.0,16097.0,Saver,168364.0
50404,32226.0,9317.0,8861.0,Balanced,10019.0
753286,433129.0,112806.0,207351.0,Balanced,118704.0
2045269,1181756.0,706982.0,156531.0,Saver,757632.0
1373483,734719.0,410888.0,227876.0,Saver,492274.0
1772320,779461.0,899401.0,93458.0,Balanced,958398.0
765460,520239.0,100288.0,144933.0,Spender,94677.0
2382517,971755.0,1322671.0,88091.0,Balanced,1299514.0
392786,281172.0,53720.0,57894.0,Spender,52701.0
860006,647465.0,43503.0,169038.0,Spender,38926.0
1908532,1305023.0,271924.0,331585.0,Balanced,270469.0
2347396,1072009.0,1176796.0,98591.0,Saver,1351227.0
1895924,1581785.0,222354.0,91785.0,Spender,187300.0
1103385,530074.0,351070.0,222241.0,Balanced,381309.0
213273,73781.0,87736.0,51756.0,Saver,103366.0
1243104,1048249.0,0.0,338649.0,Spender,0.0
1548189,734194.0,436108.0,377887.0,Balanced,426775.0
1137341,979706.0,0.0,332305.0,Spender,0.0
2050896,1335041.0,464670.0,251185.0,Spender,385596.0
1414652,1210201.0,63906.0,140545.0,Spender,54574.0
893523,743281.0,142687.0,7555.0,Spender,127926.0
596237,347825.0,167939.0,80473.0,Balanced,160075.0
1299728,851408.0,194338.0,253982.0,Balanced,206942.0
750903,299770.0,267445.0,183688.0,Saver,288717.0
142193,63960.0,66824.0,11409.0,Balanced,72169.0
555950,248572.0,221719.0,85659.0,Balanced,211373.0
1236887,842453.0,148785.0,245649.0,Spender,134863.0
2948073,1573882.0,886341.0,487850.0,Balanced,945281.0
558153,481578.0,30691.0,45884.0,Spender,26013.0
2733317,1166746.0,913623.0,652948.0,Balanced,964907.0
1410642,951580.0,385697.0,73365.0,Balanced,408118.0
2765514,1597495.0,417199.0,750820.0,Saver,477975.0
737409,603327.0,0.0,210736.0,Spender,0.0
2708571,2356687.0,54830.0,297054.0,Spender,52473.0
690053,573431.0,38746.0,77876.0,Spender,35867.0
910395,417407.0,289985.0,203003.0,Saver,330165.0
1729748,1003643.0,489326.0,236779.0,Balanced,524985.0
2273069,1110320.0,1143239.0,19510.0,Saver,1242353.0
2957869,1887322.0,254285.0,816262.0,Spender,215252.0
748168,342598.0,308888.0,96682.0,Balanced,311349.0
531680,242983.0,256239.0,32458.0,Saver,271862.0
1021375,443857.0,407256.0,170262.0,Balanced,407504.0
2428494,1674432.0,594578.0,159484.0,Balanced,601083.0
2035838,1531231.0,378779.0,125828.0,Spender,340527.0
2686694,1918369.0,328461.0,439864.0,Spender,279456.0
1142814,396856.0,611891.0,134067.0,Saver,725719.0
2148404,1127827.0,651271.0,369306.0,Balanced,646557.0
876196,342354.0,271818.0,262024.0,Saver,320129.0
1584026,675394.0,500420.0,408212.0,Balanced,508798.0
365826,252457.0,112527.0,842.0,Balanced,119022.0
2752757,1044653.0,1666354.0,41750.0,Saver,1777392.0
377359,229110.0,79183.0,69066.0,Balanced,81693.0
56949,18645.0,27605.0,10699.0,Saver,32964.0
2910337,1961424.0,182164.0,766749.0,Balanced,191261.0
367537,175398.0,122778.0,69361.0,Saver,144024.0
2809453,1677417.0,940110.0,191926.0,Balanced,929920.0
600222,320840.0,195018.0,84364.0,Saver,228176.0
830722,483293.0,145816.0,201613.0,Balanced,146208.0
2623619,1629982.0,267295.0,726342.0,Spender,239768.0
2503752,1073796.0,1252003.0,177953.0,Saver,1349902.0
1414133,959643.0,225568.0,228922.0,Spender,202366.0
1982247,1478786.0,408951.0,94510.0,Spender,369340.0
1403038,731400.0,462445.0,209193.0,Balanced,482492.0
300875,194955.0,97786.0,8134.0,Balanced,105638.0
513389,346083.0,22264.0,145042.0,Spender,19169.0
120390,43387.0,53958.0,23045.0,Saver,64621.0
757689,445086.0,118434.0,194169.0,Saver,139415.0
303490,268545.0,0.0,90892.0,Spender,0.0
1665952,1496091.0,78567.0,91294.0,Spender,66415.0
1346516,1037510.0,28603.0,280403.0,Spender,23291.0
2512492,839030.0,1004898.0,668564.0,Saver,1090470.0
2580179,2229404.0,0.0,445807.0,Spender,0.0
1606617,712590.0,585703.0,308324.0,Balanced,582074.0
1315040,455896.0,698313.0,160831.0,Saver,747682.0
1609312,1058958.0,224584.0,325770.0,Spender,180686.0
1904971,1135412.0,543490.0,226069.0,Balanced,540583.0
700199,302598.0,297482.0,100119.0,Balanced,292253.0
2370929,1976133.0,321597.0,73199.0,Spender,263851.0
1899396,792951.0,1101996.0,4449.0,Balanced,1204110.0
2741276,1187340.0,1508581.0,45355.0,Balanced,1493711.0
678861,292145.0,347507.0,39209.0,Saver,365204.0
2576954,1839305.0,384655.0,352994.0,Spender,380368.0
2405242,1435719.0,954374.0,15149.0,Saver,1084910.0
2919106,2598177.0,184370.0,136559.0,Spender,150550.0
711614,467462.0,77326.0,166826.0,Spender,62347.0
729574,499028.0,63729.0,166817.0,Balanced,61574.0
548870,278650.0,140182.0,130038.0,Saver,159629.0
2349998,1698233.0,2079.0,649686.0,Spender,1689.0
716997,589292.0,102093.0,25612.0,Spender,93275.0
1776351,1545500.0,143913.0,86938.0,Spender,133912.0
1122647,509729.0,500579.0,112339.0,Balanced,486631.0
1681107,1107505.0,112067.0,461535.0,Spender,100601.0
1078455,563618.0,263942.0,250895.0,Balanced,288906.0
962259,626203.0,242489.0,93567.0,Spender,234559.0
2319464,1642457.0,616027.0,60980.0,Spender,581944.0
1355794,804945.0,300144.0,250705.0,Balanced,308446.0
1313455,714317.0,497942.0,101196.0,Saver,552288.0
1462290,571142.0,658138.0,233010.0,Saver,735611.0
2573802,1247056.0,599541.0,727205.0,Balanced,638326.0
2479020,2067312.0,0.0,425859.0,Spender,0.0
2000367,1028804.0,417161.0,554402.0,Balanced,444151.0
1960705,1265719.0,463796.0,231190.0,Balanced,508080.0
1651596,1483156.0,0.0,313812.0,Spender,0.0
978818,874966.0,0.0,262487.0,Spender,0.0
2204260,1760776.0,54661.0,388823.0,Spender,48169.0
1579297,1125350.0,162615.0,291332.0,Spender,136491.0
1209771,507677.0,442123.0,259971.0,Balanced,444833.0
1135244,705454.0,129368.0,300422.0,Balanced,132992.0
2432357,2173044.0,194967.0,64346.0,Spender,157333.0
2277712,729768.0,1317763.0,230181.0,Saver,1477701.0
1097172,660333.0,305940.0,130899.0,Spender,297505.0
2295131,1261250.0,407510.0,626371.0,Saver,487583.0
1248425,537669.0,352705.0,358051.0,Balanced,380333.0
2895741,939630.0,1851534.0,104577.0,Saver,1991875.0
101745,68485.0,29624.0,3636.0,Balanced,28832.0
2144157,908840.0,633970.0,601347.0,Balanced,639674.0
141865,61599.0,67678.0,12588.0,Balanced,66583.0
1311466,1010973.0,205354.0,95139.0,Spender,192047.0
1122200,703669.0,406538.0,11993.0,Balanced,391368.0
2170473,1128367.0,862654.0,179452.0,Balanced,876938.0
2550856,1342201.0,677929.0,530726.0,Balanced,672542.0
2956158,2334738.0,243591.0,377829.0,Spender,223880.0
1272869,956723.0,118774.0,197372.0,Spender,113953.0
2333869,946590.0,745025.0,642254.0,Balanced,810985.0
1479551,494281.0,934363.0,50907.0,Saver,1116169.0
2331020,1805328.0,475873.0,49819.0,Spender,414123.0
2806944,1791107.0,298440.0,717397.0,Balanced,321831.0
2242409,1186080.0,535066.0,521263.0,Saver,609330.0
638579,524923.0,63131.0,50525.0,Spender,59245.0
2357328,1959840.0,168190.0,229298.0,Spender,163182.0
2337623,966217.0,1153812.0,217594.0,Balanced,1118640.0
964032,548082.0,228597.0,187353.0,Saver,272513.0
2620082,1747031.0,824937.0,48114.0,Balanced,851425.0
